Customer ID,Total_Orders,Total_Revenue,Total_Units,Unique_Products,Recency_Days,Customer_Lifetime_Days,Average_Order_Value,Average_Units_Per_Order,Average_Products_Per_Order,Orders_Per_Month,Revenue_Segment,Activity_Segment
15313.0,1,52.0,25,1,110,0,52.0,25.0,1.0,1.0,Low,At Risk
15314.0,1,327.97,313,24,199,0,327.97,313.0,24.0,1.0,Medium,Inactive
15315.0,2,570.5,862,35,64,51,285.25,431.0,17.5,0.7407407407407407,Medium,Recently Inactive
15316.0,1,165.0,100,1,327,0,165.0,100.0,1.0,1.0,Low,Inactive
15318.0,1,312.62,642,33,4,0,312.62,642.0,33.0,1.0,Medium,Active
15319.0,1,204.5,175,16,284,0,204.5,175.0,16.0,1.0,Low,Inactive
15320.0,1,267.13,326,36,44,0,267.13,326.0,36.0,1.0,Low,Recently Inactive
15321.0,3,2748.31,1181,83,71,220,916.1033333333334,393.6666666666667,27.666666666666668,0.36000000000000004,Very High,Recently Inactive
15322.0,1,679.68,416,42,86,0,679.68,416.0,42.0,1.0,High,Recently Inactive
15325.0,1,161.74,231,47,104,0,161.74,231.0,47.0,1.0,Low,At Risk
15326.0,1,311.71,386,29,334,0,311.71,386.0,29.0,1.0,Medium,Inactive
15327.0,1,208.75,116,10,53,0,208.75,116.0,10.0,1.0,Low,Recently Inactive
15329.0,3,1049.7,486,51,39,132,349.90000000000003,162.0,17.0,0.5555555555555555,High,Recently Inactive
15330.0,2,714.9599999999999,1312,10,32,28,357.47999999999996,656.0,5.0,1.0344827586206897,High,Recently Inactive
15332.0,4,1661.06,652,29,366,3,415.265,163.0,7.25,3.6363636363636362,Very High,Inactive
15333.0,1,1028.56,344,16,208,0,1028.56,344.0,16.0,1.0,High,Inactive
15334.0,3,347.87,272,66,157,16,115.95666666666666,90.66666666666667,22.0,1.956521739130435,Medium,At Risk
15335.0,1,170.22,79,34,54,0,170.22,79.0,34.0,1.0,Low,Recently Inactive
15339.0,2,574.07,416,77,66,251,287.035,208.0,38.5,0.21352313167259784,Medium,Recently Inactive
15341.0,1,2020.52,812,17,81,0,2020.52,812.0,17.0,1.0,Very High,Recently Inactive
15342.0,1,406.09000000000003,283,24,130,0,406.09000000000003,283.0,24.0,1.0,Medium,At Risk
15343.0,1,364.5,84,21,87,0,364.5,84.0,21.0,1.0,Medium,Recently Inactive
15344.0,3,563.94,116,21,1,73,187.98000000000002,38.666666666666664,7.0,0.8737864077669903,Medium,Active
15345.0,1,393.54,81,20,46,0,393.54,81.0,20.0,1.0,Medium,Recently Inactive
15346.0,1,252.42000000000002,144,17,333,0,252.42000000000002,144.0,17.0,1.0,Low,Inactive
15347.0,1,201.60000000000002,130,5,366,0,201.60000000000002,130.0,5.0,1.0,Low,Inactive
15348.0,1,158.04,84,9,72,0,158.04,84.0,9.0,1.0,Low,Recently Inactive
15349.0,2,463.91,321,65,158,29,231.955,160.5,32.5,1.0169491525423728,Medium,At Risk
15350.0,1,115.65,51,5,373,0,115.65,51.0,5.0,1.0,Low,Inactive
15351.0,7,1934.66,742,157,12,357,276.38,106.0,22.428571428571427,0.5426356589147286,Very High,Active
15353.0,2,770.12,341,59,255,113,385.06,170.5,29.5,0.4195804195804196,High,Inactive
15355.0,2,277.05,45,9,29,23,138.525,22.5,4.5,1.1320754716981132,Low,Active
15356.0,10,2718.03,1643,215,31,336,271.803,164.3,21.5,0.819672131147541,Very High,Recently Inactive
15358.0,22,8347.2,7050,292,5,360,379.41818181818184,320.45454545454544,13.272727272727273,1.6923076923076923,Very High,Active
15360.0,1,427.93,223,13,40,0,427.93,223.0,13.0,1.0,Medium,Recently Inactive
15361.0,1,418.92,336,7,362,0,418.92,336.0,7.0,1.0,Medium,Inactive
15363.0,1,326.0,144,16,373,0,326.0,144.0,16.0,1.0,Medium,Inactive
15364.0,2,913.19,493,29,96,158,456.595,246.5,14.5,0.3191489361702128,High,At Risk
15365.0,7,2314.32,1084,65,26,289,330.6171428571429,154.85714285714286,9.285714285714286,0.658307210031348,Very High,Active
15366.0,2,602.51,621,37,75,282,301.255,310.5,18.5,0.1923076923076923,Medium,Recently Inactive
15367.0,4,1877.5900000000001,1057,91,57,218,469.39750000000004,264.25,22.75,0.48387096774193555,Very High,Recently Inactive
15368.0,1,446.94000000000005,230,4,21,0,446.94000000000005,230.0,4.0,1.0,Medium,Active
15370.0,7,2386.05,830,65,41,291,340.86428571428576,118.57142857142857,9.285714285714286,0.6542056074766356,Very High,Recently Inactive
15372.0,1,2007.4,2924,27,137,0,2007.4,2924.0,27.0,1.0,Very High,At Risk
15373.0,12,2415.91,500,74,8,363,201.32583333333332,41.666666666666664,6.166666666666667,0.916030534351145,Very High,Active
15374.0,1,168.0,126,3,129,0,168.0,126.0,3.0,1.0,Low,At Risk
15376.0,3,1221.56,615,100,40,182,407.18666666666667,205.0,33.333333333333336,0.42452830188679247,High,Recently Inactive
15379.0,7,3703.29,2305,145,169,189,529.0414285714286,329.2857142857143,20.714285714285715,0.9589041095890412,Very High,At Risk
15380.0,5,1690.26,376,22,9,356,338.052,75.2,4.4,0.38860103626943004,Very High,Active
15381.0,2,596.85,171,8,214,54,298.425,85.5,4.0,0.7142857142857143,Medium,Inactive
15382.0,6,5955.71,4012,193,15,280,992.6183333333333,668.6666666666666,32.166666666666664,0.5806451612903225,Very High,Active
15384.0,2,642.41,596,34,170,189,321.205,298.0,17.0,0.273972602739726,Medium,At Risk
15385.0,1,316.88,161,12,40,0,316.88,161.0,12.0,1.0,Medium,Recently Inactive
15386.0,1,394.14,446,31,186,0,394.14,446.0,31.0,1.0,Medium,Inactive
15388.0,1,140.54,88,10,270,0,140.54,88.0,10.0,1.0,Low,Inactive
15389.0,1,500.0,400,1,172,0,500.0,400.0,1.0,1.0,Medium,At Risk
15392.0,4,1535.53,1277,74,5,355,383.8825,319.25,18.5,0.3116883116883117,High,Active
15393.0,2,231.86,150,10,16,264,115.93,75.0,5.0,0.2040816326530612,Low,Active
15394.0,4,2183.54,910,54,10,348,545.885,227.5,13.5,0.31746031746031744,Very High,Active
15395.0,1,107.45,17,7,326,0,107.45,17.0,7.0,1.0,Low,Inactive
15396.0,1,288.18,122,14,113,0,288.18,122.0,14.0,1.0,Low,At Risk
15397.0,1,94.0,20,6,290,0,94.0,20.0,6.0,1.0,Low,Inactive
15398.0,2,1345.53,769,60,16,62,672.765,384.5,30.0,0.6521739130434783,High,Active
15399.0,3,815.77,611,45,1,77,271.92333333333335,203.66666666666666,15.0,0.8411214953271028,High,Active
15400.0,5,716.2,390,10,92,186,143.24,78.0,2.0,0.6944444444444444,High,At Risk
15402.0,2,626.35,693,34,149,47,313.175,346.5,17.0,0.7792207792207793,Medium,At Risk
15405.0,1,349.1,193,8,189,0,349.1,193.0,8.0,1.0,Medium,Inactive
15406.0,2,510.71000000000004,254,51,31,269,255.35500000000002,127.0,25.5,0.20066889632107024,Medium,Recently Inactive
15407.0,4,1046.74,552,142,34,271,261.685,138.0,35.5,0.39867109634551495,High,Recently Inactive
15408.0,1,267.18,106,34,264,0,267.18,106.0,34.0,1.0,Low,Inactive
15410.0,8,3450.84,1200,48,84,177,431.355,150.0,6.0,1.1594202898550725,Very High,Recently Inactive
15411.0,4,1348.93,529,86,26,156,337.2325,132.25,21.5,0.6451612903225806,High,Active
15412.0,1,190.53,108,10,171,0,190.53,108.0,10.0,1.0,Low,At Risk
15414.0,3,774.9000000000001,443,37,10,232,258.3,147.66666666666666,12.333333333333334,0.34351145038167935,High,Active
15415.0,1,559.61,551,46,313,0,559.61,551.0,46.0,1.0,Medium,Inactive
15416.0,4,3984.32,2090,165,65,218,996.08,522.5,41.25,0.48387096774193555,Very High,Recently Inactive
15417.0,1,508.8,284,28,85,0,508.8,284.0,28.0,1.0,Medium,Recently Inactive
15419.0,1,135.86,230,8,25,0,135.86,230.0,8.0,1.0,Low,Active
15421.0,4,950.36,500,40,59,251,237.59,125.0,10.0,0.4270462633451957,High,Recently Inactive
15422.0,2,97.7,38,6,323,0,48.85,19.0,3.0,2.0,Low,Inactive
15423.0,1,43.5,101,2,38,0,43.5,101.0,2.0,1.0,Low,Recently Inactive
15424.0,2,383.34,554,17,254,0,191.67,277.0,8.5,2.0,Medium,Inactive
15426.0,5,1404.07,656,217,19,350,280.81399999999996,131.2,43.4,0.39473684210526316,High,Active
15427.0,3,1430.54,967,233,33,13,476.84666666666664,322.3333333333333,77.66666666666667,2.0930232558139537,High,Recently Inactive
15428.0,1,93.78,102,6,15,0,93.78,102.0,6.0,1.0,Low,Active
15429.0,2,397.35,380,77,27,48,198.675,190.0,38.5,0.7692307692307692,Medium,Active
15432.0,1,171.19000000000003,65,10,23,0,171.19000000000003,65.0,10.0,1.0,Low,Active
15433.0,2,533.3,534,40,214,53,266.65,267.0,20.0,0.7228915662650602,Medium,Inactive
15434.0,5,1041.48,647,40,8,191,208.296,129.4,8.0,0.6787330316742082,High,Active
15435.0,1,149.29,54,29,22,0,149.29,54.0,29.0,1.0,Low,Active
15436.0,3,1067.75,574,243,12,221,355.9166666666667,191.33333333333334,81.0,0.3585657370517928,High,Active
15437.0,1,200.16,79,44,262,0,200.16,79.0,44.0,1.0,Low,Inactive
15438.0,1,156.57999999999998,59,25,131,0,156.57999999999998,59.0,25.0,1.0,Low,At Risk
15440.0,3,383.68,197,50,55,154,127.89333333333333,65.66666666666667,16.666666666666668,0.48913043478260865,Medium,Recently Inactive
15442.0,1,594.0,120,2,249,0,594.0,120.0,2.0,1.0,Medium,Inactive
15443.0,7,3213.59,1639,237,2,318,459.0842857142857,234.14285714285714,33.857142857142854,0.603448275862069,Very High,Active
15444.0,2,1411.21,759,191,9,31,705.605,379.5,95.5,0.9836065573770493,High,Active
15445.0,1,113.5,58,5,264,0,113.5,58.0,5.0,1.0,Low,Inactive
15447.0,1,155.17000000000002,85,9,331,0,155.17000000000002,85.0,9.0,1.0,Low,Inactive
15448.0,1,494.64,232,28,313,0,494.64,232.0,28.0,1.0,Medium,Inactive
15449.0,3,974.52,812,47,26,235,324.84,270.6666666666667,15.666666666666666,0.339622641509434,High,Active
15450.0,1,429.84,376,30,30,0,429.84,376.0,30.0,1.0,Medium,Active
15452.0,3,528.48,280,47,30,234,176.16,93.33333333333333,15.666666666666666,0.3409090909090909,Medium,Active
15453.0,7,1371.77,837,169,2,185,195.96714285714285,119.57142857142857,24.142857142857142,0.9767441860465116,High,Active
15454.0,1,179.1,86,23,362,0,179.1,86.0,23.0,1.0,Low,Inactive
15456.0,3,434.59,633,48,283,75,144.86333333333332,211.0,16.0,0.8571428571428571,Medium,Inactive
15457.0,1,237.07,132,56,262,0,237.07,132.0,56.0,1.0,Low,Inactive
15458.0,1,161.64,156,7,25,0,161.64,156.0,7.0,1.0,Low,Active
15460.0,1,214.26,107,53,354,0,214.26,107.0,53.0,1.0,Low,Inactive
15462.0,3,234.6,172,9,94,92,78.2,57.333333333333336,3.0,0.7377049180327869,Low,At Risk
15463.0,1,126.14,106,7,29,0,126.14,106.0,7.0,1.0,Low,Active
15464.0,1,1044.65,348,155,338,0,1044.65,348.0,155.0,1.0,High,Inactive
15465.0,18,7354.62,1257,43,20,349,408.59,69.83333333333333,2.388888888888889,1.424802110817942,Very High,Active
15466.0,1,334.53,246,56,85,0,334.53,246.0,56.0,1.0,Medium,Recently Inactive
15467.0,3,524.88,310,41,9,142,174.96,103.33333333333333,13.666666666666666,0.5232558139534884,Medium,Active
15468.0,2,467.51,155,24,51,0,233.755,77.5,12.0,2.0,Medium,Recently Inactive
15469.0,2,538.55,153,24,50,69,269.275,76.5,12.0,0.6060606060606061,Medium,Recently Inactive
15471.0,1,454.48,256,67,2,0,454.48,256.0,67.0,1.0,Medium,Active
15472.0,1,371.56,251,76,113,0,371.56,251.0,76.0,1.0,Medium,At Risk
15473.0,7,1771.2,672,4,14,46,253.02857142857144,96.0,0.5714285714285714,2.763157894736842,Very High,Active
15475.0,1,454.11,319,29,77,0,454.11,319.0,29.0,1.0,Medium,Recently Inactive
15478.0,2,1399.92,575,34,40,16,699.96,287.5,17.0,1.3043478260869565,High,Recently Inactive
15480.0,1,905.5,303,45,116,0,905.5,303.0,45.0,1.0,High,At Risk
15482.0,11,10839.76,5003,45,16,343,985.4327272727273,454.8181818181818,4.090909090909091,0.8847184986595175,Very High,Active
15483.0,4,225.26,291,74,161,105,56.315,72.75,18.5,0.8888888888888888,Low,At Risk
15484.0,4,3590.41,3150,135,1,77,897.6025,787.5,33.75,1.1214953271028036,Very High,Active
15485.0,3,2564.5,1281,59,30,343,854.8333333333334,427.0,19.666666666666668,0.24128686327077747,Very High,Active
15488.0,1,91.32000000000001,73,2,93,0,91.32000000000001,73.0,2.0,1.0,Low,At Risk
15489.0,3,1134.28,608,47,23,188,378.0933333333333,202.66666666666666,15.666666666666666,0.41284403669724773,High,Active
15491.0,6,3100.09,1646,108,95,140,516.6816666666667,274.3333333333333,18.0,1.0588235294117647,Very High,At Risk
15492.0,2,659.46,483,32,28,46,329.73,241.5,16.0,0.7894736842105263,Medium,Active
15493.0,5,1953.41,551,177,33,238,390.682,110.2,35.4,0.5597014925373134,Very High,Recently Inactive
15494.0,2,1280.58,1139,120,21,99,640.29,569.5,60.0,0.46511627906976744,High,Active
15497.0,2,1262.2,624,13,18,302,631.1,312.0,6.5,0.18072289156626506,High,Active
15498.0,27,13316.4,6105,360,3,364,493.2,226.11111111111111,13.333333333333334,2.0558375634517767,Very High,Active
15500.0,4,1131.56,572,64,8,73,282.89,143.0,16.0,1.1650485436893205,High,Active
15502.0,10,6923.98,4232,163,16,353,692.3979999999999,423.2,16.3,0.7832898172323759,Very High,Active
15503.0,1,141.04,70,66,363,0,141.04,70.0,66.0,1.0,Low,Inactive
15504.0,1,52.83,33,13,81,0,52.83,33.0,13.0,1.0,Low,Recently Inactive
15505.0,5,3610.96,2390,90,53,102,722.192,478.0,18.0,1.1363636363636362,Very High,Recently Inactive
15506.0,3,972.08,842,121,23,116,324.0266666666667,280.6666666666667,40.333333333333336,0.6164383561643835,High,Active
15507.0,1,475.86,160,41,172,0,475.86,160.0,41.0,1.0,Medium,At Risk
15508.0,6,1000.27,440,78,189,46,166.71166666666667,73.33333333333333,13.0,2.368421052631579,High,Inactive
15510.0,1,250.0,2,1,331,0,250.0,2.0,1.0,1.0,Low,Inactive
15511.0,5,900.53,269,117,12,73,180.106,53.8,23.4,1.4563106796116505,High,Active
15512.0,2,121.0,68,7,156,203,60.5,34.0,3.5,0.2575107296137339,Low,At Risk
15513.0,19,14758.22,5709,183,33,340,776.7484210526316,300.4736842105263,9.631578947368421,1.5405405405405406,Very High,Recently Inactive
15514.0,11,4023.7200000000003,2098,96,12,352,365.7927272727273,190.72727272727272,8.727272727272727,0.8638743455497383,Very High,Active
15516.0,3,62.43,27,15,45,1,20.81,9.0,5.0,2.9032258064516125,Low,Recently Inactive
15517.0,1,267.03,293,27,233,0,267.03,293.0,27.0,1.0,Low,Inactive
15518.0,8,1921.55,1263,135,64,268,240.19375,157.875,16.875,0.8053691275167785,Very High,Recently Inactive
15520.0,1,343.5,314,18,2,0,343.5,314.0,18.0,1.0,Medium,Active
15521.0,8,3000.2,1836,116,40,214,375.025,229.5,14.5,0.9836065573770493,Very High,Recently Inactive
15522.0,2,397.99,572,47,33,54,198.995,286.0,23.5,0.7142857142857143,Medium,Recently Inactive
15523.0,1,412.01000000000005,132,10,84,0,412.01000000000005,132.0,10.0,1.0,Medium,Recently Inactive
15524.0,1,440.0,4,1,25,0,440.0,4.0,1.0,1.0,Medium,Active
15525.0,3,731.87,385,132,2,371,243.95666666666668,128.33333333333334,44.0,0.22443890274314213,High,Active
15526.0,2,148.44,24,4,33,0,74.22,12.0,2.0,2.0,Low,Recently Inactive
15527.0,8,2428.53,991,127,19,335,303.56625,123.875,15.875,0.6575342465753425,Very High,Active
15528.0,1,229.33,123,26,254,0,229.33,123.0,26.0,1.0,Low,Inactive
15529.0,11,3960.05,3454,414,23,343,360.00454545454545,314.0,37.63636363636363,0.8847184986595175,Very High,Active
15530.0,4,1497.31,938,90,22,225,374.3275,234.5,22.5,0.47058823529411764,High,Active
15531.0,2,1972.39,1085,196,8,22,986.195,542.5,98.0,1.1538461538461537,Very High,Active
15532.0,4,1554.83,513,204,25,332,388.7075,128.25,51.0,0.3314917127071823,High,Active
15533.0,3,807.57,289,73,19,69,269.19,96.33333333333333,24.333333333333332,0.9090909090909092,High,Active
15535.0,4,502.9,135,55,173,154,125.725,33.75,13.75,0.6521739130434783,Medium,At Risk
15537.0,1,110.92,29,24,163,0,110.92,29.0,24.0,1.0,Low,At Risk
15539.0,1,538.46,410,41,7,0,538.46,410.0,41.0,1.0,Medium,Active
15540.0,1,213.3,200,15,11,0,213.3,200.0,15.0,1.0,Low,Active
15541.0,1,85.13000000000001,49,29,114,0,85.13000000000001,49.0,29.0,1.0,Low,At Risk
15543.0,1,127.86,86,26,288,0,127.86,86.0,26.0,1.0,Low,Inactive
15544.0,9,3546.71,3109,122,9,363,394.0788888888889,345.44444444444446,13.555555555555555,0.6870229007633588,Very High,Active
15545.0,2,288.96999999999997,162,78,54,316,144.48499999999999,81.0,39.0,0.17341040462427745,Low,Recently Inactive
15547.0,14,4910.6,3999,441,7,354,350.75714285714287,285.64285714285717,31.5,1.09375,Very High,Active
15549.0,3,1677.71,691,103,77,239,559.2366666666667,230.33333333333334,34.333333333333336,0.3345724907063197,Very High,Recently Inactive
15550.0,4,575.63,295,43,4,297,143.9075,73.75,10.75,0.36697247706422015,Medium,Active
15551.0,1,436.06,218,29,37,0,436.06,218.0,29.0,1.0,Medium,Recently Inactive
15552.0,1,90.12,60,17,217,0,90.12,60.0,17.0,1.0,Low,Inactive
15553.0,1,428.93,449,51,60,0,428.93,449.0,51.0,1.0,Medium,Recently Inactive
15554.0,1,217.2,74,14,278,0,217.2,74.0,14.0,1.0,Low,Inactive
15555.0,16,4791.87,4397,400,12,357,299.491875,274.8125,25.0,1.2403100775193798,Very High,Active
15556.0,1,279.77,236,31,24,0,279.77,236.0,31.0,1.0,Low,Active
15557.0,1,468.91,213,16,29,0,468.91,213.0,16.0,1.0,Medium,Active
15561.0,4,800.5899999999999,267,27,12,203,200.14749999999998,66.75,6.75,0.5150214592274678,High,Active
15562.0,1,134.55,39,1,352,0,134.55,39.0,1.0,1.0,Low,Inactive
15563.0,3,1361.44,1441,87,22,336,453.81333333333333,480.3333333333333,29.0,0.24590163934426232,High,Active
15565.0,2,173.16000000000003,60,8,50,20,86.58000000000001,30.0,4.0,1.2000000000000002,Low,Recently Inactive
15567.0,1,186.01,223,7,19,0,186.01,223.0,7.0,1.0,Low,Active
15568.0,3,758.29,461,27,3,70,252.76333333333332,153.66666666666666,9.0,0.8999999999999999,High,Active
15569.0,5,1375.71,666,27,104,228,275.142,133.2,5.4,0.5813953488372093,High,At Risk
15570.0,12,4148.82,2063,231,7,362,345.73499999999996,171.91666666666666,19.25,0.9183673469387755,Very High,Active
15571.0,4,650.4300000000001,264,47,12,66,162.60750000000002,66.0,11.75,1.25,Medium,Active
15572.0,7,2533.42,1213,166,5,273,361.9171428571429,173.28571428571428,23.714285714285715,0.6930693069306931,Very High,Active
15573.0,2,583.24,354,87,32,53,291.62,177.0,43.5,0.7228915662650602,Medium,Recently Inactive
15574.0,4,675.64,332,131,178,194,168.91,83.0,32.75,0.5357142857142857,High,At Risk
15576.0,1,921.37,394,43,38,0,921.37,394.0,43.0,1.0,High,Recently Inactive
15577.0,3,258.88,89,39,151,154,86.29333333333334,29.666666666666668,13.0,0.48913043478260865,Low,At Risk
15578.0,1,127.1,52,13,162,0,127.1,52.0,13.0,1.0,Low,At Risk
15579.0,2,327.6,117,45,69,245,163.8,58.5,22.5,0.2181818181818182,Medium,Recently Inactive
15581.0,10,717.4300000000001,280,133,156,209,71.74300000000001,28.0,13.3,1.2552301255230125,High,At Risk
15582.0,3,682.9100000000001,453,39,25,195,227.63666666666668,151.0,13.0,0.4,High,Active
15584.0,4,720.86,313,89,24,138,180.215,78.25,22.25,0.7142857142857143,High,Active
15585.0,1,455.3,320,31,177,0,455.3,320.0,31.0,1.0,Medium,At Risk
15587.0,4,913.68,312,3,50,301,228.42,78.0,0.75,0.36253776435045315,High,Recently Inactive
15589.0,3,478.53,243,28,256,54,159.51,81.0,9.333333333333334,1.0714285714285714,Medium,Inactive
15592.0,1,388.58,354,24,47,0,388.58,354.0,24.0,1.0,Medium,Recently Inactive
15593.0,1,199.8,60,5,71,0,199.8,60.0,5.0,1.0,Low,Recently Inactive
15594.0,5,1771.78,983,85,16,218,354.356,196.6,17.0,0.6048387096774194,Very High,Active
15596.0,5,1406.59,561,51,101,264,281.318,112.2,10.2,0.5102040816326531,High,At Risk
15597.0,1,324.57,279,22,35,0,324.57,279.0,22.0,1.0,Medium,Recently Inactive
15598.0,1,240.68,160,14,53,0,240.68,160.0,14.0,1.0,Low,Recently Inactive
15599.0,2,761.74,718,50,27,177,380.87,359.0,25.0,0.2898550724637681,High,Active
15601.0,14,6776.56,4983,230,11,361,484.04,355.92857142857144,16.428571428571427,1.0741687979539642,Very High,Active
15602.0,9,1297.8700000000001,1137,30,8,359,144.20777777777778,126.33333333333333,3.3333333333333335,0.6940874035989717,High,Active
15603.0,1,48.480000000000004,96,2,79,0,48.480000000000004,96.0,2.0,1.0,Low,Recently Inactive
15604.0,1,216.39000000000001,159,17,52,0,216.39000000000001,159.0,17.0,1.0,Low,Recently Inactive
15605.0,5,1198.23,441,61,36,337,239.64600000000002,88.2,12.2,0.40871934604904636,High,Recently Inactive
15606.0,9,2920.16,892,48,61,263,324.4622222222222,99.11111111111111,5.333333333333333,0.9215017064846416,Very High,Recently Inactive
15607.0,1,104.76,202,13,337,0,104.76,202.0,13.0,1.0,Low,Inactive
15608.0,4,1093.68,714,59,28,92,273.42,178.5,14.75,0.9836065573770493,High,Active
15609.0,1,298.48,148,16,184,0,298.48,148.0,16.0,1.0,Low,Inactive
15610.0,1,112.46000000000001,66,6,52,0,112.46000000000001,66.0,6.0,1.0,Low,Recently Inactive
15611.0,13,1591.45,504,23,10,325,122.41923076923078,38.76923076923077,1.7692307692307692,1.0985915492957745,High,Active
15612.0,2,195.15,52,4,36,25,97.575,26.0,2.0,1.0909090909090908,Low,Recently Inactive
15615.0,23,10399.74,5508,184,10,348,452.1626086956522,239.47826086956522,8.0,1.8253968253968254,Very High,Active
15618.0,4,776.851,454,39,33,103,194.21275,113.5,9.75,0.9022556390977443,High,Recently Inactive
15619.0,1,336.4,136,3,11,0,336.4,136.0,3.0,1.0,Medium,Active
15620.0,3,1553.18,915,92,57,301,517.7266666666667,305.0,30.666666666666668,0.2719033232628399,High,Recently Inactive
15621.0,4,1293.03,501,11,4,17,323.2575,125.25,2.75,2.5531914893617023,High,Active
15622.0,9,3709.56,1674,169,43,239,412.17333333333335,186.0,18.77777777777778,1.003717472118959,Very High,Recently Inactive
15623.0,1,301.03000000000003,125,19,141,0,301.03000000000003,125.0,19.0,1.0,Low,At Risk
15624.0,4,588.13,357,26,117,139,147.0325,89.25,6.5,0.7100591715976331,Medium,At Risk
15625.0,4,1534.26,1188,44,104,131,383.565,297.0,11.0,0.7453416149068324,High,At Risk
15626.0,2,675.8,766,49,75,254,337.9,383.0,24.5,0.2112676056338028,High,Recently Inactive
15628.0,9,2870.2400000000002,1894,85,5,362,318.91555555555556,210.44444444444446,9.444444444444445,0.6887755102040817,Very High,Active
15630.0,2,1186.35,800,57,45,159,593.175,400.0,28.5,0.31746031746031744,High,Recently Inactive
15632.0,8,3285.31,2109,107,16,259,410.66375,263.625,13.375,0.8304498269896194,Very High,Active
15634.0,1,243.55,99,15,17,0,243.55,99.0,15.0,1.0,Low,Active
