StockCode,Product_Name,Total_Units_Sold,Total_Revenue,Orders,Customers,Average_Price,Revenue_Per_Order,Units_Per_Order,Customer_Penetration,Revenue_Segment
22965,3 TRADITIONAL COOKIE CUTTERS  SET,1371,2910.61,236,171,2.349367088607595,12.333093220338984,5.809322033898305,3.944636678200692,Very High
22966,GINGERBREAD MAN COOKIE CUTTER,7440,9202.15,670,388,1.4521260997067449,13.73455223880597,11.104477611940299,8.95040369088812,Very High
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1171,3271.4100000000003,138,122,3.0120289855072464,23.705869565217395,8.485507246376812,2.8143021914648214,Very High
22968,ROSE COTTAGE KEEPSAKE BOX ,794,7851.98,189,118,11.976137566137565,41.54486772486772,4.201058201058201,2.7220299884659744,Very High
22969,HOMEMADE JAM SCENTED CANDLES,12520,18771.149999999998,646,429,1.7925077399380807,29.057507739938078,19.38080495356037,9.896193771626297,Very High
22970,LONDON BUS COFFEE MUG,4334,10140.6,317,180,2.730219435736677,31.989274447949526,13.67192429022082,4.1522491349480966,Very High
22971,QUEENS GUARD COFFEE MUG,2431,5849.29,272,164,2.7821167883211677,21.504742647058823,8.9375,3.7831603229527104,Very High
22972,CHILDREN'S SPACEBOY MUG,1795,3067.64,229,139,1.9869999999999999,13.395807860262009,7.8384279475982535,3.2064590542099194,Very High
22973,CHILDREN'S CIRCUS PARADE MUG,1255,2136.01,144,81,2.033379310344827,14.83340277777778,8.715277777777779,1.8685121107266434,High
22974,CHILDRENS DOLLY GIRL MUG,1598,2729.69,204,126,2.044390243902439,13.380833333333333,7.833333333333333,2.906574394463668,Very High
22975,SPACEBOY CHILDRENS EGG CUP,1204,1624.63,186,110,1.544627659574468,8.734569892473118,6.473118279569892,2.5374855824682814,High
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1066,1389.01,143,77,1.5139583333333333,9.713356643356644,7.454545454545454,1.776239907727797,High
22977,DOLLY GIRL CHILDRENS EGG CUP,950,1252.61,135,98,1.4786029411764705,9.278592592592592,7.037037037037037,2.260668973471742,High
22978,PANTRY ROLLING PIN,2464,9564.98,238,153,4.3442436974789915,40.18899159663865,10.352941176470589,3.5294117647058822,Very High
22979,PANTRY WASHING UP BRUSH,4090,6391.82,381,225,1.8184334203655352,16.776430446194226,10.73490813648294,5.190311418685121,Very High
22980,PANTRY SCRUBBING BRUSH,2363,3910.01,291,198,1.9236734693877549,13.436460481099656,8.120274914089347,4.567474048442906,Very High
22981,PANTRY APPLE CORER,471,704.13,105,58,1.8700925925925926,6.7059999999999995,4.485714285714286,1.3379469434832756,High
22982,PANTRY PASTRY BRUSH,1154,1543.77,212,120,1.6372169811320754,7.281933962264151,5.443396226415095,2.768166089965398,High
22983,CARD BILLBOARD FONT,5290,2256.56,443,223,0.5251015801354402,5.093814898419865,11.941309255079007,5.144175317185698,Very High
22984,CARD GINGHAM ROSE ,2693,1096.09,163,91,0.47944785276073615,6.724478527607362,16.521472392638035,2.09919261822376,High
22985,"WRAP, BILLBOARD FONTS DESIGN",3782,1500.44,99,77,0.4183838383838384,15.155959595959596,38.2020202020202,1.776239907727797,High
22986,GINGHAM ROSE WRAP,4105,1712.1,155,124,0.4196129032258064,11.045806451612902,26.483870967741936,2.8604382929642442,High
22987,WRAP SUMMER ROSE DESIGN,102,42.84,5,4,0.42000000000000004,8.568000000000001,20.4,0.0922722029988466,Low
22988,SOLDIERS EGG CUP ,9073,10858.31,418,197,1.4978199052132701,25.97681818181818,21.705741626794257,4.544405997693195,Very High
22989,SET 2 PANTRY DESIGN TEA TOWELS,2811,8999.27,372,241,3.6862698412698416,24.191586021505376,7.556451612903226,5.559400230680508,Very High
22990,COTTON APRON PANTRY DESIGN,633,2917.43,164,117,5.315301204819277,17.78920731707317,3.8597560975609757,2.698961937716263,Very High
22991,GIRAFFE WOODEN RULER,3887,7604.889999999999,274,185,2.273655913978495,27.75507299270073,14.186131386861314,4.2675893886966545,Very High
22992,REVOLVER WOODEN RULER ,5233,10373.99,348,217,2.2714044943820224,29.81031609195402,15.03735632183908,5.005767012687428,Very High
22993,SET OF 4 PANTRY JELLY MOULDS,12649,16478.48,1073,431,1.497788990825688,15.357390493942217,11.788443616029824,9.942329873125722,Very High
22994,TRAVEL CARD WALLET RETROSPOT,2194,956.94,218,89,0.5283105022831049,4.389633027522936,10.064220183486238,2.053056516724337,High
22995,TRAVEL CARD WALLET SUKI,2381,1058.64,266,90,0.5419402985074626,3.979849624060151,8.951127819548873,2.0761245674740483,High
22996,TRAVEL CARD WALLET VINTAGE TICKET,4801,2094.93,408,155,0.5296385542168675,5.134632352941176,11.767156862745098,3.575547866205306,High
22997,TRAVEL CARD WALLET UNION JACK,2545,1094.93,222,101,0.49327354260089684,4.932117117117118,11.463963963963964,2.3298731257208765,High
22998,TRAVEL CARD WALLET KEEP CALM,12366,5262.82,534,217,0.49730483271375464,9.855468164794006,23.15730337078652,5.005767012687428,Very High
22999,TRAVEL CARD WALLET RETRO PETALS,2894,1252.59,222,108,0.48244444444444445,5.642297297297297,13.036036036036036,2.491349480968858,High
23000,TRAVEL CARD WALLET TRANSPORT,3169,1368.28,278,125,0.5197132616487455,4.921870503597122,11.399280575539569,2.883506343713956,High
23002,TRAVEL CARD WALLET SKULLS,2119,914.37,192,85,0.5232474226804124,4.76234375,11.036458333333334,1.9607843137254901,High
23003,TRAVEL CARD WALLET VINTAGE ROSE ,542,226.2,53,38,0.41888888888888887,4.2679245283018865,10.226415094339623,0.8765859284890426,Medium
23004,TRAVEL CARD WALLET PANTRY,2002,903.16,221,73,0.6030357142857142,4.086696832579185,9.058823529411764,1.6839677047289503,High
23005,TRAVEL CARD WALLET I LOVE LONDON,4733,2126.55,241,105,0.5217213114754098,8.823858921161827,19.639004149377595,2.422145328719723,High
23006,TRAVEL CARD WALLET FLOWER MEADOW,1758,762.75,173,88,0.5191907514450866,4.408959537572255,10.16184971098266,2.029988465974625,High
23007, SPACEBOY BABY GIFT SET,498,7741.749999999999,184,110,15.913423913043477,42.07472826086956,2.7065217391304346,2.5374855824682814,Very High
23008,DOLLY GIRL BABY GIFT SET,433,6719.61,133,99,16.12609022556391,50.52338345864661,3.255639097744361,2.283737024221453,Very High
23009,I LOVE LONDON BABY GIFT SET,263,4082.52,103,48,15.988252427184465,39.63611650485437,2.5533980582524274,1.107266435986159,Very High
23010,CIRCUS PARADE BABY GIFT SET,315,4879.599999999999,111,73,16.296576576576577,43.960360360360355,2.8378378378378377,1.6839677047289503,Very High
23012,GLASS APOTHECARY BOTTLE PERFUME,1071,4197.110000000001,246,151,4.62991935483871,17.061422764227643,4.353658536585366,3.4832756632064585,Very High
23013,GLASS APOTHECARY BOTTLE TONIC,924,3674.1600000000003,223,135,4.672946428571429,16.476053811659195,4.143497757847534,3.1141868512110724,Very High
23014,GLASS APOTHECARY BOTTLE ELIXIR,856,3419.5800000000004,209,122,4.863838862559241,16.361626794258374,4.095693779904306,2.8143021914648214,Very High
23015,CORDIAL GLASS JUG,40,338.38,18,15,8.691052631578946,18.79888888888889,2.2222222222222223,0.34602076124567477,Medium
23016,GLASS TWIST BON BON JAR,74,575.25,24,19,8.714583333333332,23.96875,3.0833333333333335,0.4382929642445213,Medium
23017,APOTHECARY MEASURING JAR,67,826.28,22,20,12.759545454545453,37.558181818181815,3.0454545454545454,0.461361014994233,High
23018,LARGE APOTHECARY MEASURING JAR ,51,612.1600000000001,21,19,12.900476190476192,29.150476190476194,2.4285714285714284,0.4382929642445213,Medium
23019,SMALL APOTHECARY MEASURING JAR ,81,629.05,28,26,8.078571428571427,22.46607142857143,2.892857142857143,0.5997693194925029,Medium
23020,GLASS  SONGBIRD STORAGE JAR,180,2191.84,76,67,12.99592105263158,28.840000000000003,2.3684210526315788,1.5455594002306805,High
23021,GLASS BONNE JAM JAR,120,500.82000000000005,27,24,4.441851851851852,18.54888888888889,4.444444444444445,0.5536332179930795,Medium
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,422,808.16,22,19,2.0316666666666667,36.734545454545454,19.181818181818183,0.4382929642445213,High
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,274,437.82,25,23,1.7651999999999999,17.5128,10.96,0.530565167243368,Medium
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,255,667.8500000000001,11,8,3.0081818181818183,60.713636363636375,23.181818181818183,0.1845444059976932,Medium
23025,DRAWER KNOB VINTAGE GLASS BALL,350,760.8000000000001,54,40,2.269814814814815,14.08888888888889,6.481481481481482,0.922722029988466,High
23026,DRAWER KNOB VINTAGE GLASS STAR,556,1198.96,62,43,2.3271875,19.338064516129034,8.96774193548387,0.991926182237601,High
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,295,627.95,30,26,2.216666666666667,20.93166666666667,9.833333333333334,0.5997693194925029,Medium
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1369,2377.13,137,88,1.9253623188405797,17.35131386861314,9.992700729927007,2.029988465974625,Very High
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1352,2303.92,156,97,1.8366666666666664,14.76871794871795,8.666666666666666,2.23760092272203,Very High
23031,DRAWER KNOB CRACKLE GLAZE PINK,1278,2152.3,155,93,1.827290322580645,13.885806451612904,8.245161290322581,2.1453287197231834,High
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2328,3853.68,199,117,1.7743349753694582,19.365226130653266,11.698492462311558,2.698961937716263,Very High
23033,DRAWER KNOB CERAMIC RED,714,1058.8999999999999,74,42,1.814864864864865,14.309459459459458,9.64864864864865,0.9688581314878892,High
23034,DRAWER KNOB CERAMIC BLACK,979,1448.6699999999998,88,57,1.6273333333333335,16.46215909090909,11.125,1.314878892733564,High
23035,DRAWER KNOB CERAMIC IVORY,2191,3199.99,191,110,1.6449999999999998,16.753874345549736,11.471204188481675,2.5374855824682814,Very High
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,184,232.42000000000002,16,14,1.325625,14.526250000000001,11.5,0.32295271049596314,Medium
23037,CANDLE HOLDER SILVER MADELINE,196,325.16,20,17,1.886,16.258000000000003,9.8,0.39215686274509803,Medium
23038,T-LIGHT HOLDER SILVER SAUCER,44,42.92,8,4,1.3299999999999998,5.365,5.5,0.0922722029988466,Low
23039,T-LIGHT HOLDER SILVER HEART HANDLE,199,399.71,28,22,2.3906896551724137,14.275357142857143,7.107142857142857,0.5074971164936563,Medium
23040,PAPER LANTERN 9 POINT SNOW STAR ,253,1394.03,41,33,6.278372093023257,34.00073170731707,6.170731707317073,0.7612456747404844,High
23041,PAPER LANTERN 9 POINT SNOW STAR,272,1178.48,54,46,4.61,21.823703703703703,5.037037037037037,1.061130334486736,High
23042,PAPER LANTERN 7 POINT SNOW STAR,103,711.51,28,25,7.361428571428571,25.41107142857143,3.6785714285714284,0.5767012687427913,High
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,81,543.51,23,18,7.33,23.63086956521739,3.5217391304347827,0.4152249134948097,Medium
23044,PAPER LANTERN 9 POINT HOLLY STAR S,101,423.29,25,24,4.309230769230769,16.9316,4.04,0.5536332179930795,Medium
23045,PAPER LANTERN 5 POINT STAR MOON 30,118,497.98,25,22,4.4812,19.9192,4.72,0.5074971164936563,Medium
23046,PAPER LANTERN 9 POINT DELUXE STAR,349,2111.4900000000002,36,31,6.809444444444445,58.6525,9.694444444444445,0.7151095732410611,High
23047,PAPER LANTERN 5 POINT SEQUIN STAR,58,333.5,25,25,5.75,13.34,2.32,0.5767012687427913,Medium
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,577,2368.37,99,81,4.6737254901960785,23.922929292929293,5.828282828282828,1.8685121107266434,Very High
23049,RECYCLED ACAPULCO MAT RED,456,3896.84,186,103,8.921505376344086,20.950752688172045,2.4516129032258065,2.3760092272203,Very High
23050,RECYCLED ACAPULCO MAT GREEN,497,4286.55,205,116,9.223268292682926,20.91,2.424390243902439,2.675893886966551,Very High
23051,RECYCLED ACAPULCO MAT BLUE,365,3223.49,162,95,9.636790123456791,19.898086419753085,2.253086419753086,2.1914648212226067,Very High
23052,RECYCLED ACAPULCO MAT TURQUOISE,654,5949.34,278,147,9.784460431654676,21.400503597122302,2.352517985611511,3.3910034602076125,Very High
23053,RECYCLED ACAPULCO MAT PINK,364,3254.32,164,105,9.819390243902438,19.84341463414634,2.2195121951219514,2.422145328719723,Very High
23054,RECYCLED ACAPULCO MAT LAVENDER,295,2604.93,130,81,9.533076923076923,20.037923076923075,2.269230769230769,1.8685121107266434,Very High
23055,IVORY CHANDELIER T-LIGHT HOLDER,657,1395.18,38,33,5.62125,36.71526315789474,17.289473684210527,0.7612456747404844,High
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,963,2898.12,39,33,6.1842500000000005,74.31076923076922,24.692307692307693,0.7612456747404844,Very High
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,773,1768.67,45,38,4.781555555555556,39.30377777777778,17.177777777777777,0.8765859284890426,High
23058,CHRISTMAS HANGING SNOWFLAKE,490,430.86,48,39,1.2252083333333335,8.97625,10.208333333333334,0.8996539792387545,Medium
23060,HEART BEADED TRELLIS DECORATION,249,528.1700000000001,42,34,2.2197727272727272,12.575476190476191,5.928571428571429,0.7843137254901961,Medium
23061,VINTAGE EMBOSSED HEART,1015,1332.68,117,76,1.5377777777777777,11.39042735042735,8.675213675213675,1.7531718569780852,High
23064,CINDERELLA CHANDELIER ,221,3717.56,23,20,45.48739130434783,161.63304347826087,9.608695652173912,0.461361014994233,Very High
23065,LARGE DECO JEWELLERY STAND,273,3427.44,99,81,12.976161616161617,34.620606060606065,2.757575757575758,1.8685121107266434,Very High
23066,SMALL DECO JEWELLERY STAND,259,2137.81,85,69,8.921294117647058,25.15070588235294,3.0470588235294116,1.591695501730104,High
23067,HANGING ENGRAVED METAL HEART,294,1236.66,78,63,4.351951219512196,15.854615384615386,3.769230769230769,1.453287197231834,High
23068,ALUMINIUM STAMPED HEART,809,1966.93,136,106,2.5855072463768116,14.462720588235294,5.948529411764706,2.445213379469435,High
23069,EDWARDIAN PHOTO FRAME,88,556.21,32,27,6.4440625,17.3815625,2.75,0.6228373702422145,Medium
23070,EDWARDIAN HEART PHOTO FRAME,160,709.5400000000001,44,29,5.090909090909091,16.125909090909094,3.6363636363636362,0.6689734717416378,High
23071,MARIE ANTOIENETT TRINKET BOX GOLD,315,1205.1,19,16,10.5325,63.426315789473676,16.57894736842105,0.3690888119953864,High
23072,MARIE ANTOINETTE TRINKET BOX SILVER,334,1273.76,30,21,13.725333333333333,42.458666666666666,11.133333333333333,0.4844290657439446,High
23073,GEORGIAN TRINKET BOX,143,1706.5,61,49,12.411475409836067,27.975409836065573,2.3442622950819674,1.130334486735871,High
23074,EMBOSSED HEART TRINKET BOX,246,547.27,48,32,2.623125,11.401458333333332,5.125,0.7381776239907728,Medium
23075,DOUBLE CERAMIC PARLOUR HOOK,472,1960.3,80,61,4.248500000000001,24.50375,5.9,1.4071510957324107,High
23076,ICE CREAM SUNDAE LIP GLOSS,8076,9935.76,277,202,1.35028880866426,35.869169675090255,29.15523465703971,4.659746251441753,Very High
23077,DOUGHNUT LIP GLOSS ,10395,13695.77,344,217,1.345436046511628,39.81328488372093,30.218023255813954,5.005767012687428,Very High
23078,ICE CREAM PEN LIP GLOSS ,6831,8553.34,257,159,1.4267315175097277,33.28147859922179,26.579766536964982,3.667820069204152,Very High
23079,TOADSTOOL BEDSIDE LIGHT ,251,2225.45,106,83,8.936915887850466,20.994811320754714,2.3679245283018866,1.914648212226067,Very High
23080,RED METAL BOX TOP SECRET,1074,9117.62,257,148,9.339272030651342,35.477120622568094,4.178988326848249,3.4140715109573243,Very High
23081,GREEN METAL BOX ARMY SUPPLIES,483,4038.25,139,80,9.407194244604316,29.052158273381295,3.4748201438848922,1.845444059976932,Very High
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2328,8558.76,297,205,4.093564356435643,28.81737373737374,7.838383838383838,4.728950403690888,Very High
23083,SET 6 PAPER TABLE LANTERN STARS ,1932,7250.900000000001,246,161,4.236586345381526,29.47520325203252,7.853658536585366,3.7139561707035758,Very High
23084,RABBIT NIGHT LIGHT,30739,66870.03,994,450,2.386401179941003,67.27367203219316,30.924547283702214,10.380622837370241,Very High
23085,ANTIQUE SILVER BAUBLE LAMP  ,376,3583.23,78,64,10.834999999999999,45.93884615384616,4.82051282051282,1.4763552479815456,Very High
23086,ZINC  STAR T-LIGHT HOLDER ,1225,1451.43,47,31,1.5197872340425533,30.88148936170213,26.06382978723404,0.7151095732410611,High
23087,ZINC  HEART T-LIGHT HOLDER,868,1090.66,69,43,1.5915942028985506,15.806666666666668,12.579710144927537,0.991926182237601,High
23088,ZINC HEART FLOWER T-LIGHT HOLDER,795,1033.28,79,52,1.627594936708861,13.079493670886075,10.063291139240507,1.1995386389850058,High
23089,GLASS BON BON JAR,2354,4215.78,225,101,2.380175438596491,18.7368,10.462222222222222,2.3298731257208765,Very High
23090,VINTAGE GLASS T-LIGHT HOLDER,2237,1870.0300000000002,149,96,0.9790131578947369,12.55053691275168,15.013422818791947,2.214532871972318,High
23091,ZINC HERB GARDEN CONTAINER,580,3656.32,209,160,6.728142857142857,17.494354066985647,2.77511961722488,3.690888119953864,Very High
23092,LARGE ANTIQUE WHITE PHOTO FRAME,523,3757.78,135,96,8.100962962962964,27.83540740740741,3.8740740740740742,2.214532871972318,Very High
23093,SMALL PARISIENNE HEART PHOTO FRAME ,939,2239.2400000000002,142,105,2.7882394366197185,15.769295774647889,6.612676056338028,2.422145328719723,Very High
23094,LE GRAND TRAY CHIC SET,152,1924.92,79,65,12.815443037974683,24.36607594936709,1.9240506329113924,1.4994232987312572,High
23096,PETIT TRAY CHIC,1033,1736.69,146,89,2.027808219178082,11.89513698630137,7.075342465753424,2.053056516724337,High
23099,FRENCH CARRIAGE LANTERN,137,925.35,58,46,7.039152542372881,15.954310344827586,2.3620689655172415,1.061130334486736,High
23100,SILVER BELLS TABLE DECORATION,2166,2739.38,257,180,1.426235741444867,10.659066147859923,8.428015564202335,4.1522491349480966,Very High
23101,SILVER STARS TABLE DECORATION,2031,1739.63,213,175,0.9744859813084111,8.167276995305166,9.535211267605634,4.036908881199539,High
23102,SILVER HEARTS TABLE DECORATION,1274,1075.03,157,128,0.970754716981132,6.8473248407643315,8.114649681528663,2.952710495963091,High
23103,BELL HEART DECORATION,4072,6846.16,365,231,1.8441489361702128,18.756602739726027,11.156164383561643,5.328719723183391,Very High
23104,IVORY PANTRY HANGING LAMP ,118,1405.42,46,38,12.859130434782609,30.552608695652175,2.5652173913043477,0.8765859284890426,High
23106,ZINC HEARTS PLANT POT HOLDER,291,815.59,53,49,2.9428301886792454,15.388490566037737,5.490566037735849,1.130334486735871,High
23107,WHITE WIRE PLANT POT HOLDER,359,1009.51,73,60,3.2009589041095894,13.828904109589041,4.917808219178082,1.384083044982699,High
23108,SET OF 10 LED DOLLY LIGHTS,2219,13290.52,372,271,6.469919571045577,35.72720430107527,5.96505376344086,6.251441753171857,Very High
23109,LED TEA LIGHTS,2386,6835.0199999999995,268,178,3.264963235294118,25.50380597014925,8.902985074626866,4.106113033448674,Very High
23110,PARISIENNE KEY CABINET ,700,4147.18,255,157,6.66234375,16.263450980392157,2.7450980392156863,3.621683967704729,Very High
23111,PARISIENNE SEWING BOX,312,3839.2400000000002,138,80,13.468920863309354,27.82057971014493,2.260869565217391,1.845444059976932,Very High
23112,PARISIENNE CURIO CABINET,546,4507.08,241,134,9.16721991701245,18.701576763485477,2.2655601659751037,3.091118800461361,Very High
23113,PANTRY CHOPPING BOARD,1154,5868.5,57,39,6.361754385964912,102.95614035087719,20.24561403508772,0.8996539792387545,Very High
23114,VINTAGE LEAF CHOPPING BOARD  ,149,737.95,45,40,5.451333333333333,16.39888888888889,3.311111111111111,0.922722029988466,High
23115,RED APPLES CHOPPING BOARD   ,152,770.32,45,38,5.8406666666666665,17.118222222222222,3.3777777777777778,0.8765859284890426,High
23116,VEGETABLE GARDEN CHOPPING BOARD,76,382.44,22,17,6.240909090909091,17.383636363636363,3.4545454545454546,0.39215686274509803,Medium
23117,POPPY FIELDS CHOPPING BOARD,93,501.23,45,39,5.598888888888888,11.138444444444445,2.066666666666667,0.8996539792387545,Medium
